,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,over18,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,roledepartament,numberchildren,remotework
1293,thirty-two,no,travel_rarely,"1305,0$",,10,4,,1,"518,0",3,0,49,3,2, manufacturing director ,2,single,"4197,0",21123,2,y,,12,"3,0",4,,0,"18,0",2,"2,0",1,,0,1,"4197,0",1986,1000000000$,,,true
1294,40,no,travel_rarely,"555,0$",,2,3,,1,,2,1,78,2,2, laboratory technician ,3,married,"3448,0",13436,6,,no,22,"4,0",2,,1,,3,"3,0",1,,0,0,"3448,0",1983,1000000000$,,,1
1295,28,no,travel_rarely,"1300,0$",,17,2,,1,,3,0,79,3,2, laboratory technician ,1,,"4558,0",13535,1,y,,12,"3,0",4,,1,"10,0",2,,10,,1,8,"4558,0",1995,1000000000$,,,false
1296,38,no,travel_frequently,"1490,0$",,2,2,,1,"556,0",4,0,42,3,1, laboratory technician ,4,married,"1702,0",12106,1,y,yes,23,"4,0",3,,1,,3,"3,0",1,,0,0,"1702,0",1985,1000000000$,,,false
1297,19,yes,,"489,0$",,2,2,technical degree,1,"566,0",1,0,not available,2,1, human resources ,4,single,"2564,0",18437,1,y,no,12,"3,0",3,,0,"1,0",3,"4,0",1,,0,0,"2564,0",2004,1000000000$,,,true
1298,57,no,travel_rarely,"210,0$",,29,3,,1,"568,0",1,0,56,2,4, manager ,4,divorced,,22102,3,y,no,12,"3,0",3,,1,,3,"2,0",1,,0,0,,1966,1000000000$,,,yes
1299,47,no,travel_rarely,"983,0$",,2,2,medical,1,,1,1,65,3,2, manufacturing director ,4,,"5070,0",7389,5,,,13,,3,,3,"20,0",2,"3,0",5,,0,4,"5070,0",1976,1000000000$,,,true
1300,54,no,travel_rarely,"548,0$",,8,4,life sciences,1,,3,1,42,3,2, laboratory technician ,3,single,"3780,0",23428,7,y,,11,"3,0",3,"80,0",0,,3,"3,0",1,,0,0,"3780,0",1969,1000000000$,,,false
1301,31,yes,travel_frequently,"534,0$",,-42,3,,1,,42,0,66,3,3, healthcare representative ,3,,"9824,0",22908,3,y,no,12,"3,0",1,,0,"12,0",2,"3,0",1,,0,0,"9824,0",1992,1000000000$,,,1
1302,18,yes,travel_frequently,"1306,0$",,5,3,marketing,1,"614,0",2,0,69,3,1, sales representative ,2,,"1878,0",8059,1,,yes,14,"3,0",4,,0,,3,"3,0",0,,0,0,"1878,0",2005,1000000000$,,,0
1303,40,no,,"1094,0$",,28,3,other,1,"615,0",3,0,58,1,3, sales executive ,1,,,11373,3,,no,15,"3,0",3,,1,"20,0",2,"3,0",1,,0,1,,1983,1000000000$,,,true
1304,26,no,,"775,0$",,29,2,,1,,1,0,45,3,2, sales executive ,3,,,4267,5,,,12,"3,0",1,,2,"8,0",5,"3,0",0,,0,0,,1997,1000000000$,,,true
1305,26,yes,travel_rarely,"471,0$", research & development ,-24,3,,1,"622,0",3,0,66,1,1, laboratory technician ,4,single,"2340,0",23213,1,,yes,18,"3,0",2,,0,"1,0",3,"1,0",1,,0,0,"2340,0",1997,1000000000$, laboratory technician  -  research & development ,,yes
1306,38,no,,"1495,0$",,10,3,,1,,3,1,76,3,2, healthcare representative ,3,,,22174,3,,no,19,"3,0",3,"80,0",1,"18,0",4,,1,,0,0,,1985,1000000000$,,,true
1307,24,no,,"823,0$",,17,2,other,1,"643,0",4,0,94,2,1, laboratory technician ,2,married,"2127,0",9100,1,y,no,21,"4,0",4,,1,"1,0",2,"3,0",1,,0,0,"2127,0",1999,1000000000$,,,yes
1308,30,yes,travel_frequently,"448,0$",,12,4,,1,"648,0",2,0,74,2,1, sales representative ,1,married,"2033,0",14470,1,y,no,18,"3,0",3,,1,"1,0",2,"4,0",1,,0,0,"2033,0",1993,1000000000$,,,true
1309,37,no,travel_rarely,"558,0$",,2,3,marketing,1,"656,0",4,0,75,3,2, sales executive ,3,married,"9602,0",3010,4,,,11,"3,0",3,,1,,3,"2,0",3,,1,0,"9602,0",1986,1000000000$,,,0
1310,20,no,travel_rarely,"959,0$", research & development ,1,3,life sciences,1,"657,0",4,1,83,2,1, research scientist ,2,,,11757,1,,no,13,,4,"80,0",0,"1,0",0,"4,0",1,,0,0,,2003,1000000000$, research scientist  -  research & development ,,yes
1311,43,no,,"782,0$",,-14,4,other,1,"661,0",2,0,50,2,4, research director ,4,divorced,"16627,0",2671,4,y,,14,"3,0",3,,1,"21,0",3,,1,,0,0,"16627,0",1980,1000000000$,,,0
1312,38,no,,"362,0$",,-27,1,life sciences,1,"662,0",3,1,not available,3,1, research scientist ,1,,,14561,3,,no,17,"3,0",4,,0,"8,0",3,"2,0",0,,0,0,,1985,1000000000$,,,1
1313,33,no,,"1216,0$", sales ,8,4,marketing,1,,3,0,39,3,2, sales executive ,3,divorced,,20431,0,y,,12,"3,0",4,"80,0",0,"6,0",3,"3,0",5,,1,2,,1990,1000000000$, sales executive  -  sales ,,0
1314,30,no,,"160,0$",,3,3,,1,,3,1,71,3,1, research scientist ,3,,"2083,0",22653,1,,no,20,"4,0",3,,1,"1,0",2,,1,,0,0,"2083,0",1993,1000000000$,,,false
1315,29,no,,nan$, sales ,-44,2,medical,1,"690,0",2,1,62,3,2, sales executive ,3,,,3487,1,y,no,14,"3,0",1,,1,,5,"2,0",6,,1,2,,1994,1000000000$, sales executive  -  sales ,,0
1316,20,yes,,"1362,0$",,10,1,medical,1,"701,0",4,0,32,3,1, research scientist ,3,single,"1009,0",26999,1,,,11,"3,0",4,,0,,5,"3,0",1,,1,1,"1009,0",2003,1000000000$,,,1
1317,35,no,non-travel,"727,0$",,-20,3,,1,"704,0",20,0,41,2,1, laboratory technician ,3,marreid,,16900,1,y,no,18,"3,0",3,,2,"1,0",3,"3,0",1,,0,0,,1988,1000000000$,,,0
1318,37,no,,"1225,0$",,10,2,life sciences,1,"715,0",4,0,80,4,1, research scientist ,4,single,,15232,3,y,no,17,"3,0",1,,0,,2,,1,,0,0,,1986,1000000000$,,,yes
1319,38,no,,"168,0$",,1,3,,1,"743,0",3,1,81,3,3, manufacturing director ,3,single,"7861,0",15397,4,,yes,14,,4,,0,"10,0",4,,1,,0,0,"7861,0",1985,1000000000$,,,1
1320,29,no,,"1396,0$",,10,3,,1,"749,0",3,0,not available,3,1, sales representative ,3,single,"2642,0",2755,1,y,no,11,"3,0",3,,0,"1,0",6,,1,,0,0,"2642,0",1994,1000000000$,,,0
1321,35,no,,"1225,0$",,2,4,,1,,4,1,61,3,2, healthcare representative ,1,divorced,,4761,2,y,no,11,"3,0",1,,1,"16,0",2,"4,0",1,,0,0,,1988,1000000000$,,,true
1322,38,no,travel_rarely,"268,0$",,2,5,medical,1,"773,0",4,0,92,3,1, research scientist ,3,married,,20471,6,,yes,13,"3,0",2,"80,0",1,,0,"1,0",1,,0,1,,1985,1000000000$,,,yes
1323,34,no,travel_rarely,"167,0$",,8,5,life sciences,1,"775,0",2,1,32,3,2, manufacturing director ,1,,"5121,0",4187,3,,no,14,"3,0",3,,1,,3,,0,,0,0,"5121,0",1989,1000000000$,,,1
1324,23,yes,,"1243,0$",,6,3,life sciences,1,"811,0",3,0,not available,4,1, laboratory technician ,1,,,3445,1,,yes,21,"4,0",3,,2,"1,0",2,"3,0",0,,0,0,,2000,1000000000$,,,false
1325,twenty-four,no,,"1092,0$",,9,3,life sciences,1,"812,0",3,0,60,2,1, laboratory technician ,2,divorced,"2694,0",26551,1,y,no,11,"3,0",3,,3,,4,"3,0",1,,0,0,"2694,0",1999,1000000000$,,,false
1326,29,yes,travel_rarely,"805,0$",,1,2,life sciences,1,"816,0",2,1,36,2,1, laboratory technician ,1,married,,6689,1,,,11,"3,0",4,,1,"1,0",1,"3,0",1,,0,0,,1994,1000000000$,,,1
1327,40,no,travel_frequently,"720,0$",,16,4,medical,1,"832,0",1,0,51,2,2, laboratory technician ,3,,"5094,0",11983,6,y,no,14,"3,0",4,,0,"10,0",6,"3,0",1,,0,0,"5094,0",1983,1000000000$,,,1
1328,30,no,travel_rarely,nan$, research & development ,2,3,,1,"833,0",3,1,52,2,2, manufacturing director ,4,single,,20234,5,y,,24,"4,0",2,,0,"12,0",4,"2,0",0,,0,0,,1993,1000000000$, manufacturing director  -  research & development ,,1
1329,45,no,,"252,0$",,2,3,,1,"834,0",2,1,95,2,1, research scientist ,3,,"2274,0",6153,1,,no,14,"3,0",4,,0,"1,0",3,"3,0",1,,0,0,"2274,0",1978,1000000000$,,,true
1330,27,no,,"443,0$",,3,3,medical,1,,4,0,50,3,1, research scientist ,4,married,,16571,1,,,11,"3,0",3,"80,0",3,"0,0",6,"2,0",0,,0,0,,1996,1000000000$,,,true
1331,37,no,,"342,0$",,16,4,marketing,1,,4,0,66,2,2, sales executive ,3,,,24558,4,y,,19,,4,"80,0",2,"9,0",2,"3,0",1,,0,0,,1986,1000000000$,,,true
1332,32,no,,"300,0$",,1,3,life sciences,1,,4,0,61,3,1, laboratory technician ,4,divorced,"2314,0",9148,0,,no,12,,2,,1,"4,0",2,"3,0",3,,0,2,"2314,0",1991,1000000000$,,,1
1333,53,no,travel_rarely,"868,0$",,8,3,marketing,1,"897,0",1,0,73,3,4, sales executive ,4,married,,22789,5,,,14,"3,0",3,"80,0",1,"28,0",3,"3,0",2,,2,2,,1970,1000000000$,,,yes
1334,37,no,,"1252,0$",,-19,2,,1,"904,0",19,0,32,3,3, sales executive ,2,single,,4814,1,,yes,13,"3,0",4,,0,,2,"3,0",10,,0,9,,1986,1000000000$,,,false
1335,32,yes,travel_rarely,"374,0$",,25,4,,1,"911,0",1,0,87,3,1, laboratory technician ,4,,,18016,1,y,,24,"4,0",3,,0,"1,0",2,"1,0",1,,0,1,,1991,1000000000$,,,1
1336,58,yes,travel_frequently,"781,0$",,2,1,,1,"918,0",4,0,57,2,1, laboratory technician ,4,divorced,"2380,0",13384,9,y,,14,"3,0",4,,1,"3,0",3,"2,0",1,,0,0,"2380,0",1965,1000000000$,,,true
1337,43,no,travel_rarely,"177,0$",,8,3,,1,,1,1,55,3,2, manufacturing director ,2,divorced,,23814,4,y,no,21,"4,0",3,,1,"4,0",2,"4,0",1,,0,0,,1980,1000000000$,,,0
1338,21,yes,travel_rarely,"1427,0$", research & development ,18,1,other,1,"923,0",4,1,65,3,1, research scientist ,4,single,,8870,1,,no,19,,1,,0,,3,"2,0",1,,0,0,,2002,1000000000$, research scientist  -  research & development ,,false
1339,34,no,,"546,0$",,-48,3,life sciences,1,"934,0",48,0,83,3,1, laboratory technician ,2,,"2008,0",6896,1,y,no,14,"3,0",2,"80,0",2,"1,0",3,"3,0",1,,1,0,"2008,0",1989,1000000000$,,,yes
1340,58,no,,"1272,0$",,5,3,,1,"940,0",3,1,37,2,3, healthcare representative ,2,divorced,"10552,0",9255,2,y,,13,,4,,1,"24,0",3,"3,0",6,,0,4,"10552,0",1965,1000000000$,,,false
1341,48,no,,nan$,,20,4,medical,1,"945,0",4,0,51,3,1, research scientist ,3,married,"2259,0",5543,4,,,17,"3,0",1,"80,0",2,"13,0",2,"2,0",0,,0,0,"2259,0",1975,1000000000$,,,0
1342,32,no,non-travel,"1184,0$",,1,3,life sciences,1,"951,0",3,1,70,2,1, laboratory technician ,2,married,,3974,6,,no,20,,3,,0,"5,0",3,"3,0",3,,0,2,,1991,1000000000$,,,true
1343,25,yes,,"867,0$",,19,2,marketing,1,"952,0",3,0,36,2,1, sales representative ,2,married,"2413,0",18798,1,y,yes,18,,3,"80,0",3,,2,"3,0",1,,0,0,"2413,0",1998,1000000000$,,,false
1344,40,no,,"658,0$", sales ,10,4,marketing,1,"954,0",1,0,67,2,3, sales executive ,2,divorced,,20652,2,,no,12,"3,0",2,"80,0",1,"11,0",2,"2,0",1,,0,0,,1983,1000000000$, sales executive  -  sales ,,1
1345,19,yes,,"419,0$",,21,3,other,1,"959,0",4,0,37,2,1, sales representative ,2,single,"2121,0",9947,1,y,yes,13,"3,0",2,"80,0",0,"1,0",3,"4,0",1,,0,0,"2121,0",2004,1000000000$,,,false
1346,20,yes,travel_rarely,"129,0$", research & development ,4,3,technical degree,1,,1,0,84,3,1, laboratory technician ,1,single,,13008,1,y,,19,"3,0",2,"80,0",0,"1,0",2,"3,0",1,,0,0,,2003,1000000000$, laboratory technician  -  research & development ,,false
1347,33,no,travel_rarely,"1069,0$",,1,3,,1,,2,1,42,2,2, healthcare representative ,4,,,12291,0,,,14,"3,0",1,,0,"6,0",3,"3,0",5,,1,4,,1990,1000000000$,,,true
1348,58,yes,travel_rarely,"289,0$",,2,3,,1,,4,0,51,3,1, research scientist ,3,single,"2479,0",26227,4,y,no,24,"4,0",1,"80,0",0,"7,0",4,"3,0",1,,0,0,"2479,0",1965,1000000000$,,,0
1349,40,yes,non-travel,"1479,0$",,24,3,,1,"986,0",2,1,100,4,4, sales executive ,2,single,"13194,0",17071,4,,,16,"3,0",4,,0,"22,0",2,"2,0",1,,0,0,"13194,0",1983,1000000000$,,,1
1350,29,yes,travel_rarely,"906,0$",,10,3,,1,"994,0",4,1,92,2,1, research scientist ,1,single,,11479,6,,yes,20,"4,0",3,,0,"3,0",5,"3,0",0,,0,0,,1994,1000000000$,,,1
1351,47,no,travel_rarely,"955,0$",,-18,2,life sciences,1,"1003,0",4,1,83,3,2, sales executive ,4,single,"4163,0",8571,1,y,yes,17,"3,0",3,,0,"9,0",0,"3,0",9,,0,7,"4163,0",1976,1000000000$,,,0
1352,18,no,,"287,0$",,5,2,,1,"1012,0",2,0,73,3,1, research scientist ,4,,,13493,1,,no,15,"3,0",4,,0,,2,"3,0",0,,0,0,,2005,1000000000$,,,true
1353,20,yes,,"1097,0$",,-16,3,medical,1,,4,1,98,2,1, research scientist ,1,,"2600,0",18275,1,,yes,15,"3,0",1,"80,0",0,"1,0",2,"3,0",1,,0,0,"2600,0",2003,1000000000$,,,0
1354,42,no,,"265,0$",,5,2,,1,"1029,0",4,0,90,3,5, manager ,3,,"18303,0",7770,6,,no,13,"3,0",2,,0,"21,0",3,"4,0",1,,0,0,"18303,0",1981,1000000000$,,,yes
1355,50,no,travel_rarely,"804,0$", research & development ,9,3,,1,,1,0,64,3,1, laboratory technician ,4,married,"2380,0",20165,4,,no,18,,2,,0,"8,0",5,"3,0",1,,0,0,"2380,0",1973,1000000000$, laboratory technician  -  research & development ,,1
1356,37,yes,travel_rarely,"1141,0$",,11,2,medical,1,"1033,0",1,1,61,1,2, healthcare representative ,2,,"4777,0",14382,5,,no,15,"3,0",1,,0,"15,0",2,"1,0",1,,0,0,"4777,0",1986,1000000000$,,,1
1357,38,no,,nan$,,3,4,life sciences,1,,2,0,42,3,2, sales executive ,4,,,4981,8,,yes,12,"3,0",3,"80,0",0,"19,0",1,"3,0",1,,0,0,,1985,1000000000$,,,0
1358,36,yes,,"660,0$",,15,3,,1,"1052,0",1,0,81,3,2, laboratory technician ,3,divorced,,7858,7,,,14,"3,0",2,,1,"9,0",3,"2,0",1,,0,0,,1987,1000000000$,,,true
1359,28,no,travel_rarely,"1144,0$", sales ,10,1,medical,1,"1056,0",4,0,74,3,1, sales representative ,2,married,"1052,0",23384,1,y,no,22,"4,0",2,,0,,5,"3,0",1,,0,0,"1052,0",1995,1000000000$, sales representative  -  sales ,,1
1360,43,no,,"415,0$",,25,3,,1,"1076,0",3,0,not available,2,3, sales executive ,4,,,5268,5,y,no,13,"3,0",3,,1,"18,0",5,"3,0",1,,0,0,,1980,1000000000$,,,1
1361,21,yes,travel_rarely,"1334,0$", research & development ,10,3,,1,"1079,0",3,1,36,2,1, laboratory technician ,1,single,,17258,1,,no,13,,1,,0,"1,0",6,"2,0",1,,1,0,,2002,1000000000$, laboratory technician  -  research & development ,,yes
1362,51,yes,travel_rarely,"1323,0$",,4,4,,1,"1081,0",1,0,34,3,1, research scientist ,3,married,"2461,0",10332,9,,,12,,3,,3,"18,0",2,"4,0",10,,2,7,"2461,0",1972,1000000000$,,,0
1363,37,no,,"309,0$", sales ,10,4,,1,"1105,0",4,1,88,2,2, sales executive ,4,divorced,,24223,2,,yes,14,,3,,3,"8,0",5,"3,0",1,,0,0,,1986,1000000000$, sales executive  -  sales ,,0
1364,28,yes,,"1009,0$", research & development ,1,3,medical,1,"1111,0",1,0,45,2,1, laboratory technician ,2,divorced,"2596,0",7160,1,,no,15,,1,"80,0",2,,2,"3,0",1,,0,0,"2596,0",1995,1000000000$, laboratory technician  -  research & development ,,0
1365,50,yes,,nan$,,1,4,,1,"1113,0",4,0,81,3,2, sales executive ,3,single,"4728,0",17251,3,y,yes,14,"3,0",4,"80,0",0,"5,0",4,"3,0",0,,0,0,"4728,0",1973,1000000000$,,,true
1366,34,no,,"697,0$",,3,4,,1,"1115,0",3,0,40,2,1, research scientist ,4,,,22478,3,y,no,17,"3,0",4,,3,"6,0",2,"3,0",0,,0,0,,1989,1000000000$,,,1
1367,38,no,travel_rarely,"130,0$",,2,2,marketing,1,"1125,0",4,0,32,3,3, sales executive ,2,single,"7351,0",20619,7,y,no,16,"3,0",3,,0,,2,"3,0",1,,0,0,"7351,0",1985,1000000000$,,,yes
1368,42,no,,"188,0$",,29,3,,1,,2,0,56,1,2, laboratory technician ,4,,,9558,4,,,19,"3,0",1,,0,"16,0",3,"3,0",1,,0,0,,1981,1000000000$,,,0
1369,18,yes,,"247,0$",,8,1,,1,"1156,0",3,0,80,3,1, laboratory technician ,3,single,,13556,1,,no,12,"3,0",4,,0,,0,"3,0",0,,0,0,,2005,1000000000$,,,yes
1370,41,no,,"167,0$",,12,4,,1,"1158,0",2,0,46,3,1, laboratory technician ,4,,"4766,0",9051,3,,yes,11,"3,0",1,"80,0",1,"6,0",4,,1,,0,0,"4766,0",1982,1000000000$,,,0
1371,35,no,travel_rarely,"982,0$", research & development ,1,4,medical,1,"1172,0",4,0,58,2,1, laboratory technician ,3,,"2258,0",16340,6,y,no,12,"3,0",2,,1,,2,"3,0",8,,1,7,"2258,0",1988,1000000000$, laboratory technician  -  research & development ,,1
1372,32,no,,"862,0$", sales ,2,1,,1,"1190,0",3,1,76,3,1, sales representative ,1,,"2827,0",14947,1,,,12,"3,0",3,"80,0",3,"1,0",3,"3,0",1,,0,0,"2827,0",1991,1000000000$, sales representative  -  sales ,,true
1373,22,yes,,"1256,0$",,3,4,life sciences,1,,3,0,48,2,1, research scientist ,4,married,"2853,0",4223,0,,yes,11,"3,0",2,,1,"1,0",5,"3,0",0,,0,0,"2853,0",2001,1000000000$,,,true
1374,44,no,non-travel,"111,0$",,-26,3,,1,"1206,0",26,0,74,1,1, research scientist ,3,single,"2290,0",4279,2,y,no,13,,4,,0,"6,0",3,"3,0",0,,0,0,"2290,0",1979,1000000000$,,,yes
1375,41,yes,non-travel,"906,0$",,5,2,life sciences,1,"1210,0",1,0,95,2,1, research scientist ,1,,"2107,0",20293,6,,no,17,"3,0",1,,1,"5,0",2,"1,0",1,,0,0,"2107,0",1982,1000000000$,,,1
1376,40,no,travel_frequently,"1184,0$",,2,4,,1,,2,0,62,3,2, sales executive ,2,,,25440,5,,no,12,"3,0",4,,3,,2,"3,0",0,,0,0,,1983,1000000000$,,,false
1377,24,yes,,"984,0$",,17,2,life sciences,1,,4,1,97,3,1, laboratory technician ,2,,"2210,0",3372,1,,,13,"3,0",1,"80,0",1,"1,0",3,"1,0",1,,0,0,"2210,0",1999,1000000000$,,,1
1378,42,no,travel_frequently,"458,0$",,26,5,medical,1,"1242,0",1,1,60,3,3, research director ,1,married,"13191,0",23281,3,,yes,17,"3,0",3,"80,0",0,,6,"3,0",1,,0,0,"13191,0",1981,1000000000$,,,false
1379,49,no,,"1098,0$", research & development ,4,2,medical,1,"1256,0",1,0,85,2,5, manager ,3,married,,12124,2,,,13,,3,"80,0",1,"23,0",2,"4,0",1,,0,0,,1974,1000000000$, manager  -  research & development ,,true
1380,48,no,travel_rarely,"969,0$",,2,2,technical degree,1,"1258,0",4,0,76,4,1, laboratory technician ,2,single,,16620,5,y,,11,"3,0",3,,0,"7,0",4,"2,0",1,,0,0,,1975,1000000000$,,,true
1381,29,no,travel_rarely,"1329,0$", research & development ,7,3,,1,"1260,0",3,0,82,3,2, healthcare representative ,4,,,4204,1,,,11,"3,0",2,"80,0",2,"6,0",2,"3,0",6,,1,0,,1994,1000000000$, healthcare representative  -  research & development ,,yes
1382,48,no,,"715,0$", research & development ,1,3,life sciences,1,"1263,0",4,0,76,2,5, research director ,4,single,"18265,0",8733,6,,no,12,"3,0",3,,0,,3,"4,0",1,,0,0,"18265,0",1975,1000000000$, research director  -  research & development ,,true
1383,34,no,,"1320,0$",,20,3,technical degree,1,,3,1,89,4,1, research scientist ,3,,,21643,0,,no,17,"3,0",4,,0,"2,0",5,"2,0",1,,0,0,,1989,1000000000$,,,true
1384,19,no,,"265,0$",,25,3,life sciences,1,"1269,0",2,1,57,4,1, research scientist ,4,single,,21221,1,y,,12,"3,0",4,,0,"1,0",2,"3,0",1,,0,1,,2004,1000000000$,,,yes
1385,23,no,,"373,0$",,1,2,,1,"1270,0",4,0,47,3,1, research scientist ,3,,,16901,1,y,no,22,"4,0",4,,1,"1,0",2,"3,0",1,"0,0",0,1,,2000,1000000000$,,,false
1386,25,yes,travel_frequently,"599,0$",,-32,1,,1,"1273,0",3,0,73,1,1, sales representative ,4,single,"1118,0",8040,1,y,yes,14,,4,,0,"1,0",4,"3,0",1,,1,0,"1118,0",1998,1000000000$,,,1
1387,42,no,,"603,0$",,-34,4,medical,1,,2,1,78,4,2, research scientist ,2,married,"2372,0",5628,6,y,yes,16,"3,0",4,,0,"18,0",2,"3,0",1,,0,0,"2372,0",1981,1000000000$,,,0
1388,51,no,travel_frequently,"968,0$",,6,2,medical,1,,2,1,40,2,1, laboratory technician ,3,single,"2838,0",4257,0,y,,14,"3,0",2,,0,"8,0",6,"2,0",7,,7,7,"2838,0",1972,1000000000$,,,false
1389,45,no,travel_frequently,"364,0$",,25,3,medical,1,"1306,0",2,1,not available,3,5, manager ,2,,"18061,0",13035,3,,,22,"4,0",3,"80,0",0,"22,0",4,"3,0",0,,0,0,"18061,0",1978,1000000000$,,,0
1390,27,no,,"1291,0$",,11,3,medical,1,"1364,0",3,1,98,4,1, sales representative ,4,married,,6527,8,,,14,,2,,1,"5,0",4,"3,0",1,,0,0,,1996,1000000000$,,,1
1391,18,no,non-travel,"1124,0$",,1,3,,1,"1368,0",4,1,97,3,1, laboratory technician ,4,single,"1611,0",19305,1,y,,15,"3,0",3,,0,"0,0",5,"4,0",0,,0,0,"1611,0",2005,1000000000$,,,0
1392,31,yes,travel_frequently,"703,0$",,2,3,,1,"1379,0",3,1,90,2,1, sales representative ,4,single,,11882,7,,no,14,"3,0",3,,0,"3,0",3,"4,0",1,,0,0,,1992,1000000000$,,,yes
1393,31,yes,travel_frequently,nan$,,1,4,life sciences,1,"1427,0",2,1,50,1,1, sales representative ,3,single,,16154,1,,,12,,2,,0,,3,"3,0",1,,0,0,,1992,1000000000$,,,0
1394,31,yes,travel_rarely,"202,0$",,8,3,life sciences,1,"1433,0",1,1,34,2,1, research scientist ,2,,,22262,1,y,,12,"3,0",3,,0,,3,"4,0",1,,0,0,,1992,1000000000$,,,false
1395,27,no,travel_rarely,"1377,0$",,11,1,life sciences,1,"1434,0",2,0,91,3,1, laboratory technician ,1,married,,7679,0,,,14,"3,0",2,"80,0",0,"6,0",3,"4,0",5,,1,4,,1996,1000000000$,,,0
1396,39,yes,,"592,0$",,2,3,,1,"1458,0",1,1,54,2,1, laboratory technician ,1,single,,17181,2,,yes,23,"4,0",2,,0,"11,0",2,"4,0",1,,0,0,,1984,1000000000$,,,1
1397,44,no,travel_frequently,"383,0$",,1,5,marketing,1,"1481,0",1,1,79,3,2, sales executive ,3,married,"4768,0",9282,7,,,12,,3,,1,"11,0",4,"2,0",1,,0,0,"4768,0",1979,1000000000$,,,false
1398,30,no,,"990,0$", research & development ,-25,3,,1,"1482,0",25,0,not available,3,1, research scientist ,3,,"1274,0",7152,1,y,,13,"3,0",2,"80,0",2,"1,0",2,"2,0",1,,0,0,"1274,0",1993,1000000000$, research scientist  -  research & development ,,false
1399,35,no,travel_rarely,"660,0$",,-26,1,life sciences,1,,4,0,76,3,1, sales representative ,3,,"2404,0",16192,1,,no,13,,1,,1,"1,0",3,"3,0",1,"0,0",0,0,"2404,0",1988,1000000000$,,,1
1400,24,yes,travel_frequently,"381,0$",,9,3,,1,"1494,0",2,0,89,3,1, laboratory technician ,1,,,16998,2,,,11,"3,0",3,,0,,2,"2,0",0,,0,0,,1999,1000000000$,,,false
1401,24,no,,"830,0$",,13,2,,1,,4,1,78,3,1, sales representative ,2,married,"2033,0",7103,1,y,,13,"3,0",3,"80,0",1,"1,0",2,,1,,0,0,"2033,0",1999,1000000000$,,,true
1402,28,yes,,"289,0$",,2,2,medical,1,"1504,0",3,0,not available,2,1, laboratory technician ,1,single,"2561,0",5355,7,,no,11,,3,,0,"8,0",2,"2,0",0,,0,0,"2561,0",1995,1000000000$,,,true
1403,28,no,travel_rarely,"1423,0$",,1,3,life sciences,1,,1,0,72,2,1, research scientist ,3,,"1563,0",12530,1,y,,14,"3,0",4,,1,"1,0",2,"1,0",1,,0,0,"1563,0",1995,1000000000$,,,false
1404,33,no,,"516,0$",,8,5,,1,"1515,0",4,0,69,3,2, healthcare representative ,3,,"6388,0",22049,2,y,,17,"3,0",1,,0,"14,0",6,"3,0",0,,0,0,"6388,0",1990,1000000000$,,,yes
1405,39,no,travel_rarely,"1089,0$",,6,3,,1,"1525,0",2,1,32,3,3, manufacturing director ,2,single,"8376,0",9150,4,y,,18,,4,,0,"9,0",3,"3,0",2,,2,2,"8376,0",1984,1000000000$,,,false
1406,42,no,,"1210,0$",,2,3,medical,1,"1542,0",3,0,68,2,1, laboratory technician ,2,married,"4841,0",24052,4,y,,14,,2,,1,,3,,1,,0,0,"4841,0",1981,1000000000$,,,true
1407,29,no,travel_rarely,"598,0$",,9,3,,1,"1558,0",3,0,91,4,1, research scientist ,3,married,,22376,6,,no,18,"3,0",1,,2,,2,"2,0",1,"0,0",0,0,,1994,1000000000$,,,0
1408,35,no,travel_rarely,"992,0$",,1,3,,1,"1564,0",4,0,68,2,1, laboratory technician ,1,,,21731,1,,no,19,"3,0",2,,0,,3,"3,0",3,,1,2,,1988,1000000000$,,,0
1409,35,yes,travel_rarely,"104,0$",,-14,3,,1,,14,1,69,3,1, laboratory technician ,1,,"2074,0",26619,1,,,12,"3,0",4,,1,"1,0",2,"3,0",1,,0,0,"2074,0",1988,1000000000$,,,1
1410,34,no,,"479,0$",,-13,4,medical,1,"1577,0",13,0,35,3,1, research scientist ,4,single,"2972,0",22061,1,y,,13,"3,0",3,,0,,4,,1,,0,0,"2972,0",1989,1000000000$,,,0
1411,26,no,travel_rarely,"474,0$",,3,3,,1,"1581,0",1,1,89,3,1, research scientist ,4,,,11133,1,y,,21,"4,0",1,,0,"1,0",5,"3,0",1,,0,0,,1997,1000000000$,,,true
1412,36,no,travel_rarely,"884,0$",,1,4,life sciences,1,,2,1,73,3,2, sales executive ,3,single,"6815,0",21447,6,,no,13,"3,0",1,,0,,5,"3,0",1,,0,0,"6815,0",1987,1000000000$,,,1
1413,50,no,,"264,0$",,-24,3,marketing,1,"1591,0",24,0,59,3,5, manager ,3,marreid,,19519,4,y,yes,16,,3,"80,0",1,,2,"3,0",1,,0,0,,1973,1000000000$,,,false
