,Age,Attrition,Businesstravel,Dailyrate,Department,Distancefromhome,Education,Educationfield,Employeenumber,Environmentsatisfaction,Gender,Hourlyrate,Jobinvolvement,Joblevel,Jobrole,Jobsatisfaction,Maritalstatus,Monthlyincome,Monthlyrate,Numcompaniesworked,Overtime,Percentsalaryhike,Performancerating,Relationshipsatisfaction,Standardhours,Stockoptionlevel,Totalworkingyears,Trainingtimeslastyear,Worklifebalance,Yearsatcompany,Yearsincurrentrole,Yearssincelastpromotion,Yearswithcurrmanager,Datebirth,Remotework
1330,27,No,,443.0,,3,3,medical,,4.0,H,50.0,3.0,1.0, research scientist ,4.0,married,,16571,1,,11.0,3.0,3.0,80.0,3.0,0.0,6.0,2.0,0.0,,0,0,1996,yes
1331,37,No,,342.0,,16,4,marketing,,4.0,H,66.0,2.0,2.0, sales executive ,3.0,,,24558,4,,19.0,,4.0,80.0,2.0,9.0,2.0,3.0,1.0,,0,0,1986,yes
1332,32,No,,300.0,,1,3,life sciences,,4.0,H,61.0,3.0,1.0, laboratory technician ,4.0,divorced,2314.0,9148,0,no,12.0,,2.0,,1.0,4.0,2.0,3.0,3.0,,0,2,1991,yes
1333,53,No,travel_rarely,868.0,,8,3,marketing,897.0,1.0,H,73.0,3.0,4.0, sales executive ,4.0,married,,22789,5,,14.0,3.0,3.0,80.0,1.0,28.0,3.0,3.0,2.0,,2,2,1970,yes
1334,37,No,,1252.0,,19,2,,904.0,1.0,H,32.0,3.0,3.0, sales executive ,2.0,single,,4814,1,yes,13.0,3.0,4.0,,0.0,,2.0,3.0,10.0,,0,9,1986,no
1335,32,Yes,travel_rarely,374.0,,25,4,,911.0,1.0,H,87.0,3.0,1.0, laboratory technician ,4.0,,,18016,1,,24.0,4.0,3.0,,0.0,1.0,2.0,1.0,1.0,,0,1,1991,yes
1336,58,Yes,travel_frequently,781.0,,2,1,,918.0,4.0,H,57.0,2.0,1.0, laboratory technician ,4.0,divorced,2380.0,13384,9,,14.0,3.0,4.0,,1.0,3.0,3.0,2.0,1.0,,0,0,1965,yes
1337,43,No,travel_rarely,177.0,,8,3,,,1.0,M,55.0,3.0,2.0, manufacturing director ,2.0,divorced,,23814,4,no,21.0,4.0,3.0,,1.0,4.0,2.0,4.0,1.0,,0,0,1980,no
1338,21,Yes,travel_rarely,1427.0, research & development ,18,1,other,923.0,4.0,M,65.0,3.0,1.0, research scientist ,4.0,single,,8870,1,no,19.0,,1.0,,0.0,,3.0,2.0,1.0,,0,0,2002,no
1339,34,No,,546.0,,48,3,life sciences,934.0,4.0,H,83.0,3.0,1.0, laboratory technician ,2.0,,2008.0,6896,1,no,14.0,3.0,2.0,80.0,2.0,1.0,3.0,3.0,1.0,,1,0,1989,yes
1340,58,No,,1272.0,,5,3,,940.0,3.0,M,37.0,2.0,3.0, healthcare representative ,2.0,divorced,10552.0,9255,2,,13.0,,4.0,,1.0,24.0,3.0,3.0,6.0,,0,4,1965,no
1341,48,No,,,,20,4,medical,945.0,4.0,H,51.0,3.0,1.0, research scientist ,3.0,married,2259.0,5543,4,,17.0,3.0,1.0,80.0,2.0,13.0,2.0,2.0,0.0,,0,0,1975,no
1342,32,No,non-travel,1184.0,,1,3,life sciences,951.0,3.0,M,70.0,2.0,1.0, laboratory technician ,2.0,married,,3974,6,no,20.0,,3.0,,0.0,5.0,3.0,3.0,3.0,,0,2,1991,yes
1343,25,Yes,,867.0,,19,2,marketing,952.0,3.0,H,36.0,2.0,1.0, sales representative ,2.0,married,2413.0,18798,1,yes,18.0,,3.0,80.0,3.0,,2.0,3.0,1.0,,0,0,1998,no
1344,40,No,,658.0, sales ,10,4,marketing,954.0,1.0,H,67.0,2.0,3.0, sales executive ,2.0,divorced,,20652,2,no,12.0,3.0,2.0,80.0,1.0,11.0,2.0,2.0,1.0,,0,0,1983,yes
1345,19,Yes,,419.0,,21,3,other,959.0,4.0,H,37.0,2.0,1.0, sales representative ,2.0,single,2121.0,9947,1,yes,13.0,3.0,2.0,80.0,0.0,1.0,3.0,4.0,1.0,,0,0,2004,no
1346,20,Yes,travel_rarely,129.0, research & development ,4,3,technical degree,,1.0,H,84.0,3.0,1.0, laboratory technician ,1.0,single,,13008,1,,19.0,3.0,2.0,80.0,0.0,1.0,2.0,3.0,1.0,,0,0,2003,no
1347,33,No,travel_rarely,1069.0,,1,3,,,2.0,M,42.0,2.0,2.0, healthcare representative ,4.0,,,12291,0,,14.0,3.0,1.0,,0.0,6.0,3.0,3.0,5.0,,1,4,1990,yes
1348,58,Yes,travel_rarely,289.0,,2,3,,,4.0,H,51.0,3.0,1.0, research scientist ,3.0,single,2479.0,26227,4,no,24.0,4.0,1.0,80.0,0.0,7.0,4.0,3.0,1.0,,0,0,1965,no
1349,40,Yes,non-travel,1479.0,,24,3,,986.0,2.0,M,100.0,4.0,4.0, sales executive ,2.0,single,13194.0,17071,4,,16.0,3.0,4.0,,0.0,22.0,2.0,2.0,1.0,,0,0,1983,yes
1350,29,Yes,travel_rarely,906.0,,10,3,,994.0,4.0,M,92.0,2.0,1.0, research scientist ,1.0,single,,11479,6,yes,20.0,4.0,3.0,,0.0,3.0,5.0,3.0,0.0,,0,0,1994,yes
1351,47,No,travel_rarely,955.0,,18,2,life sciences,1003.0,4.0,M,83.0,3.0,2.0, sales executive ,4.0,single,4163.0,8571,1,yes,17.0,3.0,3.0,,0.0,9.0,0.0,3.0,9.0,,0,7,1976,no
1352,18,No,,287.0,,5,2,,1012.0,2.0,H,73.0,3.0,1.0, research scientist ,4.0,,,13493,1,no,15.0,3.0,4.0,,0.0,,2.0,3.0,0.0,,0,0,2005,yes
1353,20,Yes,,1097.0,,16,3,medical,,4.0,M,98.0,2.0,1.0, research scientist ,1.0,,2600.0,18275,1,yes,15.0,3.0,1.0,80.0,0.0,1.0,2.0,3.0,1.0,,0,0,2003,no
1354,42,No,,265.0,,5,2,,1029.0,4.0,H,90.0,3.0,5.0, manager ,3.0,,18303.0,7770,6,no,13.0,3.0,2.0,,0.0,21.0,3.0,4.0,1.0,,0,0,1981,yes
1355,50,No,travel_rarely,804.0, research & development ,9,3,,,1.0,H,64.0,3.0,1.0, laboratory technician ,4.0,married,2380.0,20165,4,no,18.0,,2.0,,0.0,8.0,5.0,3.0,1.0,,0,0,1973,yes
1356,37,Yes,travel_rarely,1141.0,,11,2,medical,1033.0,1.0,M,61.0,1.0,2.0, healthcare representative ,2.0,,4777.0,14382,5,no,15.0,3.0,1.0,,0.0,15.0,2.0,1.0,1.0,,0,0,1986,yes
1357,38,No,,,,3,4,life sciences,,2.0,H,42.0,3.0,2.0, sales executive ,4.0,,,4981,8,yes,12.0,3.0,3.0,80.0,0.0,19.0,1.0,3.0,1.0,,0,0,1985,no
1358,36,Yes,,660.0,,15,3,,1052.0,1.0,H,81.0,3.0,2.0, laboratory technician ,3.0,divorced,,7858,7,,14.0,3.0,2.0,,1.0,9.0,3.0,2.0,1.0,,0,0,1987,yes
1359,28,No,travel_rarely,1144.0, sales ,10,1,medical,1056.0,4.0,H,74.0,3.0,1.0, sales representative ,2.0,married,1052.0,23384,1,no,22.0,4.0,2.0,,0.0,,5.0,3.0,1.0,,0,0,1995,yes
1360,43,No,,415.0,,25,3,,1076.0,3.0,H,0.0,2.0,3.0, sales executive ,4.0,,,5268,5,no,13.0,3.0,3.0,,1.0,18.0,5.0,3.0,1.0,,0,0,1980,yes
1361,21,Yes,travel_rarely,1334.0, research & development ,10,3,,1079.0,3.0,M,36.0,2.0,1.0, laboratory technician ,1.0,single,,17258,1,no,13.0,,1.0,,0.0,1.0,6.0,2.0,1.0,,1,0,2002,yes
1362,51,Yes,travel_rarely,1323.0,,4,4,,1081.0,1.0,H,34.0,3.0,1.0, research scientist ,3.0,married,2461.0,10332,9,,12.0,,3.0,,3.0,18.0,2.0,4.0,10.0,,2,7,1972,no
1363,37,No,,309.0, sales ,10,4,,1105.0,4.0,M,88.0,2.0,2.0, sales executive ,4.0,divorced,,24223,2,yes,14.0,,3.0,,3.0,8.0,5.0,3.0,1.0,,0,0,1986,no
1364,28,Yes,,1009.0, research & development ,1,3,medical,1111.0,1.0,H,45.0,2.0,1.0, laboratory technician ,2.0,divorced,2596.0,7160,1,no,15.0,,1.0,80.0,2.0,,2.0,3.0,1.0,,0,0,1995,no
1365,50,Yes,,,,1,4,,1113.0,4.0,H,81.0,3.0,2.0, sales executive ,3.0,single,4728.0,17251,3,yes,14.0,3.0,4.0,80.0,0.0,5.0,4.0,3.0,0.0,,0,0,1973,yes
1366,34,No,,697.0,,3,4,,1115.0,3.0,H,40.0,2.0,1.0, research scientist ,4.0,,,22478,3,no,17.0,3.0,4.0,,3.0,6.0,2.0,3.0,0.0,,0,0,1989,yes
1367,38,No,travel_rarely,130.0,,2,2,marketing,1125.0,4.0,H,32.0,3.0,3.0, sales executive ,2.0,single,7351.0,20619,7,no,16.0,3.0,3.0,,0.0,,2.0,3.0,1.0,,0,0,1985,yes
1368,42,No,,188.0,,29,3,,,2.0,H,56.0,1.0,2.0, laboratory technician ,4.0,,,9558,4,,19.0,3.0,1.0,,0.0,16.0,3.0,3.0,1.0,,0,0,1981,no
1369,18,Yes,,247.0,,8,1,,1156.0,3.0,H,80.0,3.0,1.0, laboratory technician ,3.0,single,,13556,1,no,12.0,3.0,4.0,,0.0,,0.0,3.0,0.0,,0,0,2005,yes
1370,41,No,,167.0,,12,4,,1158.0,2.0,H,46.0,3.0,1.0, laboratory technician ,4.0,,4766.0,9051,3,yes,11.0,3.0,1.0,80.0,1.0,6.0,4.0,,1.0,,0,0,1982,no
1371,35,No,travel_rarely,982.0, research & development ,1,4,medical,1172.0,4.0,H,58.0,2.0,1.0, laboratory technician ,3.0,,2258.0,16340,6,no,12.0,3.0,2.0,,1.0,,2.0,3.0,8.0,,1,7,1988,yes
1372,32,No,,862.0, sales ,2,1,,1190.0,3.0,M,76.0,3.0,1.0, sales representative ,1.0,,2827.0,14947,1,,12.0,3.0,3.0,80.0,3.0,1.0,3.0,3.0,1.0,,0,0,1991,yes
1373,22,Yes,,1256.0,,3,4,life sciences,,3.0,H,48.0,2.0,1.0, research scientist ,4.0,married,2853.0,4223,0,yes,11.0,3.0,2.0,,1.0,1.0,5.0,3.0,0.0,,0,0,2001,yes
1374,44,No,non-travel,111.0,,26,3,,1206.0,2.0,H,74.0,1.0,1.0, research scientist ,3.0,single,2290.0,4279,2,no,13.0,,4.0,,0.0,6.0,3.0,3.0,0.0,,0,0,1979,yes
1375,41,Yes,non-travel,906.0,,5,2,life sciences,1210.0,1.0,H,95.0,2.0,1.0, research scientist ,1.0,,2107.0,20293,6,no,17.0,3.0,1.0,,1.0,5.0,2.0,1.0,1.0,,0,0,1982,yes
1376,40,No,travel_frequently,1184.0,,2,4,,,2.0,H,62.0,3.0,2.0, sales executive ,2.0,,,25440,5,no,12.0,3.0,4.0,,3.0,,2.0,3.0,0.0,,0,0,1983,no
1377,24,Yes,,984.0,,17,2,life sciences,,4.0,M,97.0,3.0,1.0, laboratory technician ,2.0,,2210.0,3372,1,,13.0,3.0,1.0,80.0,1.0,1.0,3.0,1.0,1.0,,0,0,1999,yes
1378,42,No,travel_frequently,458.0,,26,5,medical,1242.0,1.0,M,60.0,3.0,3.0, research director ,1.0,married,13191.0,23281,3,yes,17.0,3.0,3.0,80.0,0.0,,6.0,3.0,1.0,,0,0,1981,no
1379,49,No,,1098.0, research & development ,4,2,medical,1256.0,1.0,H,85.0,2.0,5.0, manager ,3.0,married,,12124,2,,13.0,,3.0,80.0,1.0,23.0,2.0,4.0,1.0,,0,0,1974,yes
1380,48,No,travel_rarely,969.0,,2,2,technical degree,1258.0,4.0,H,76.0,4.0,1.0, laboratory technician ,2.0,single,,16620,5,,11.0,3.0,3.0,,0.0,7.0,4.0,2.0,1.0,,0,0,1975,yes
1381,29,No,travel_rarely,1329.0, research & development ,7,3,,1260.0,3.0,H,82.0,3.0,2.0, healthcare representative ,4.0,,,4204,1,,11.0,3.0,2.0,80.0,2.0,6.0,2.0,3.0,6.0,,1,0,1994,yes
1382,48,No,,715.0, research & development ,1,3,life sciences,1263.0,4.0,H,76.0,2.0,5.0, research director ,4.0,single,18265.0,8733,6,no,12.0,3.0,3.0,,0.0,,3.0,4.0,1.0,,0,0,1975,yes
1383,34,No,,1320.0,,20,3,technical degree,,3.0,M,89.0,4.0,1.0, research scientist ,3.0,,,21643,0,no,17.0,3.0,4.0,,0.0,2.0,5.0,2.0,1.0,,0,0,1989,yes
1384,19,No,,265.0,,25,3,life sciences,1269.0,2.0,M,57.0,4.0,1.0, research scientist ,4.0,single,,21221,1,,12.0,3.0,4.0,,0.0,1.0,2.0,3.0,1.0,,0,1,2004,yes
1385,23,No,,373.0,,1,2,,1270.0,4.0,H,47.0,3.0,1.0, research scientist ,3.0,,,16901,1,no,22.0,4.0,4.0,,1.0,1.0,2.0,3.0,1.0,0.0,0,1,2000,no
1386,25,Yes,travel_frequently,599.0,,32,1,,1273.0,3.0,H,73.0,1.0,1.0, sales representative ,4.0,single,1118.0,8040,1,yes,14.0,,4.0,,0.0,1.0,4.0,3.0,1.0,,1,0,1998,yes
1387,42,No,,603.0,,34,4,medical,,2.0,M,78.0,4.0,2.0, research scientist ,2.0,married,2372.0,5628,6,yes,16.0,3.0,4.0,,0.0,18.0,2.0,3.0,1.0,,0,0,1981,no
1388,51,No,travel_frequently,968.0,,6,2,medical,,2.0,M,40.0,2.0,1.0, laboratory technician ,3.0,single,2838.0,4257,0,,14.0,3.0,2.0,,0.0,8.0,6.0,2.0,7.0,,7,7,1972,no
1389,45,No,travel_frequently,364.0,,25,3,medical,1306.0,2.0,M,0.0,3.0,5.0, manager ,2.0,,18061.0,13035,3,,22.0,4.0,3.0,80.0,0.0,22.0,4.0,3.0,0.0,,0,0,1978,no
1390,27,No,,1291.0,,11,3,medical,1364.0,3.0,M,98.0,4.0,1.0, sales representative ,4.0,married,,6527,8,,14.0,,2.0,,1.0,5.0,4.0,3.0,1.0,,0,0,1996,yes
1391,18,No,non-travel,1124.0,,1,3,,1368.0,4.0,M,97.0,3.0,1.0, laboratory technician ,4.0,single,1611.0,19305,1,,15.0,3.0,3.0,,0.0,0.0,5.0,4.0,0.0,,0,0,2005,no
1392,31,Yes,travel_frequently,703.0,,2,3,,1379.0,3.0,M,90.0,2.0,1.0, sales representative ,4.0,single,,11882,7,no,14.0,3.0,3.0,,0.0,3.0,3.0,4.0,1.0,,0,0,1992,yes
1393,31,Yes,travel_frequently,,,1,4,life sciences,1427.0,2.0,M,50.0,1.0,1.0, sales representative ,3.0,single,,16154,1,,12.0,,2.0,,0.0,,3.0,3.0,1.0,,0,0,1992,no
1394,31,Yes,travel_rarely,202.0,,8,3,life sciences,1433.0,1.0,M,34.0,2.0,1.0, research scientist ,2.0,,,22262,1,,12.0,3.0,3.0,,0.0,,3.0,4.0,1.0,,0,0,1992,no
1395,27,No,travel_rarely,1377.0,,11,1,life sciences,1434.0,2.0,H,91.0,3.0,1.0, laboratory technician ,1.0,married,,7679,0,,14.0,3.0,2.0,80.0,0.0,6.0,3.0,4.0,5.0,,1,4,1996,no
1396,39,Yes,,592.0,,2,3,,1458.0,1.0,M,54.0,2.0,1.0, laboratory technician ,1.0,single,,17181,2,yes,23.0,4.0,2.0,,0.0,11.0,2.0,4.0,1.0,,0,0,1984,yes
1397,44,No,travel_frequently,383.0,,1,5,marketing,1481.0,1.0,M,79.0,3.0,2.0, sales executive ,3.0,married,4768.0,9282,7,,12.0,,3.0,,1.0,11.0,4.0,2.0,1.0,,0,0,1979,no
1398,30,No,,990.0, research & development ,25,3,,1482.0,2.0,H,0.0,3.0,1.0, research scientist ,3.0,,1274.0,7152,1,,13.0,3.0,2.0,80.0,2.0,1.0,2.0,2.0,1.0,,0,0,1993,no
1399,35,No,travel_rarely,660.0,,26,1,life sciences,,4.0,H,76.0,3.0,1.0, sales representative ,3.0,,2404.0,16192,1,no,13.0,,1.0,,1.0,1.0,3.0,3.0,1.0,0.0,0,0,1988,yes
1400,24,Yes,travel_frequently,381.0,,9,3,,1494.0,2.0,H,89.0,3.0,1.0, laboratory technician ,1.0,,,16998,2,,11.0,3.0,3.0,,0.0,,2.0,2.0,0.0,,0,0,1999,no
1401,24,No,,830.0,,13,2,,,4.0,M,78.0,3.0,1.0, sales representative ,2.0,married,2033.0,7103,1,,13.0,3.0,3.0,80.0,1.0,1.0,2.0,,1.0,,0,0,1999,yes
1402,28,Yes,,289.0,,2,2,medical,1504.0,3.0,H,0.0,2.0,1.0, laboratory technician ,1.0,single,2561.0,5355,7,no,11.0,,3.0,,0.0,8.0,2.0,2.0,0.0,,0,0,1995,yes
1403,28,No,travel_rarely,1423.0,,1,3,life sciences,,1.0,H,72.0,2.0,1.0, research scientist ,3.0,,1563.0,12530,1,,14.0,3.0,4.0,,1.0,1.0,2.0,1.0,1.0,,0,0,1995,no
1404,33,No,,516.0,,8,5,,1515.0,4.0,H,69.0,3.0,2.0, healthcare representative ,3.0,,6388.0,22049,2,,17.0,3.0,1.0,,0.0,14.0,6.0,3.0,0.0,,0,0,1990,yes
1405,39,No,travel_rarely,1089.0,,6,3,,1525.0,2.0,M,32.0,3.0,3.0, manufacturing director ,2.0,single,8376.0,9150,4,,18.0,,4.0,,0.0,9.0,3.0,3.0,2.0,,2,2,1984,no
1406,42,No,,1210.0,,2,3,medical,1542.0,3.0,H,68.0,2.0,1.0, laboratory technician ,2.0,married,4841.0,24052,4,,14.0,,2.0,,1.0,,3.0,,1.0,,0,0,1981,yes
1407,29,No,travel_rarely,598.0,,9,3,,1558.0,3.0,H,91.0,4.0,1.0, research scientist ,3.0,married,,22376,6,no,18.0,3.0,1.0,,2.0,,2.0,2.0,1.0,0.0,0,0,1994,no
1408,35,No,travel_rarely,992.0,,1,3,,1564.0,4.0,H,68.0,2.0,1.0, laboratory technician ,1.0,,,21731,1,no,19.0,3.0,2.0,,0.0,,3.0,3.0,3.0,,1,2,1988,no
1409,35,Yes,travel_rarely,104.0,,14,3,,,1.0,M,69.0,3.0,1.0, laboratory technician ,1.0,,2074.0,26619,1,,12.0,3.0,4.0,,1.0,1.0,2.0,3.0,1.0,,0,0,1988,yes
1410,34,No,,479.0,,13,4,medical,1577.0,1.0,H,35.0,3.0,1.0, research scientist ,4.0,single,2972.0,22061,1,,13.0,3.0,3.0,,0.0,,4.0,,1.0,,0,0,1989,no
1411,26,No,travel_rarely,474.0,,3,3,,1581.0,1.0,M,89.0,3.0,1.0, research scientist ,4.0,,,11133,1,,21.0,4.0,1.0,,0.0,1.0,5.0,3.0,1.0,,0,0,1997,yes
1412,36,No,travel_rarely,884.0,,1,4,life sciences,,2.0,M,73.0,3.0,2.0, sales executive ,3.0,single,6815.0,21447,6,no,13.0,3.0,1.0,,0.0,,5.0,3.0,1.0,,0,0,1987,yes
1413,50,No,,264.0,,24,3,marketing,1591.0,2.0,H,59.0,3.0,5.0, manager ,3.0,married,,19519,4,yes,16.0,,3.0,80.0,1.0,,2.0,3.0,1.0,,0,0,1973,no
1414,42,No,travel_rarely,1059.0,,9,2,,,4.0,H,93.0,2.0,5.0, manager ,4.0,,,26362,8,no,22.0,4.0,4.0,,0.0,24.0,2.0,3.0,1.0,,0,1,1981,no
1415,35,No,,1349.0,,7,2,life sciences,1601.0,3.0,H,63.0,2.0,1.0, laboratory technician ,4.0,,2690.0,7713,1,no,18.0,3.0,4.0,,1.0,,5.0,2.0,1.0,,0,1,1988,no
1416,46,No,travel_rarely,563.0,,1,4,life sciences,1602.0,4.0,H,56.0,4.0,4.0, manager ,1.0,,17567.0,3156,1,,15.0,3.0,2.0,80.0,0.0,27.0,5.0,1.0,26.0,,0,12,1977,no
1417,18,Yes,travel_frequently,544.0, sales ,3,2,medical,1624.0,2.0,M,70.0,3.0,1.0, sales representative ,4.0,single,1569.0,18420,1,yes,12.0,3.0,3.0,80.0,0.0,0.0,2.0,4.0,0.0,,0,0,2005,yes
1418,29,No,,991.0,,5,3,,1669.0,1.0,H,43.0,2.0,2.0, sales executive ,2.0,divorced,4187.0,3356,1,yes,13.0,,2.0,,1.0,10.0,3.0,2.0,10.0,,0,9,1994,yes
1419,31,No,,1112.0,,5,4,life sciences,1673.0,1.0,M,67.0,3.0,2.0, sales executive ,4.0,,,22589,1,no,11.0,3.0,1.0,,2.0,10.0,2.0,,10.0,,0,2,1992,yes
1420,41,No,travel_rarely,1206.0,,23,2,,1678.0,4.0,H,80.0,3.0,3.0, sales executive ,3.0,single,,11591,3,,16.0,3.0,4.0,,0.0,21.0,2.0,3.0,2.0,,0,2,1982,yes
1421,38,No,travel_rarely,1495.0,,4,2,,,4.0,M,87.0,3.0,1.0, laboratory technician ,3.0,,3306.0,26176,7,,19.0,3.0,4.0,,1.0,7.0,5.0,,0.0,,0,0,1985,yes
1422,32,Yes,travel_rarely,1259.0,,2,4,life sciences,,4.0,H,95.0,3.0,1.0, laboratory technician ,2.0,single,1393.0,24852,1,no,12.0,3.0,1.0,,0.0,1.0,2.0,3.0,1.0,,0,0,1991,yes
1423,60,No,,,,1,4,,1697.0,3.0,H,92.0,1.0,3.0, healthcare representative ,4.0,divorced,10883.0,20467,3,no,20.0,4.0,3.0,,1.0,19.0,2.0,4.0,1.0,,0,0,1963,no
1424,24,Yes,,240.0,,22,1,,1714.0,4.0,H,58.0,1.0,1.0, human resources ,3.0,married,,11585,1,no,11.0,,3.0,,1.0,1.0,2.0,3.0,1.0,,0,0,1999,yes
1425,40,No,travel_rarely,369.0,,8,2,life sciences,1724.0,2.0,M,92.0,3.0,2.0, manufacturing director ,1.0,,,5041,2,yes,16.0,3.0,2.0,80.0,1.0,18.0,3.0,3.0,1.0,,0,0,1983,yes
1426,30,No,travel_rarely,793.0,,21,1,,,2.0,H,33.0,3.0,1.0, research scientist ,4.0,married,2862.0,3811,1,no,12.0,3.0,2.0,80.0,1.0,10.0,2.0,2.0,10.0,,0,8,1993,yes
1427,47,No,non-travel,543.0,,2,4,marketing,1731.0,3.0,H,87.0,3.0,2.0, sales executive ,2.0,,,3536,7,no,11.0,3.0,4.0,,1.0,4.0,3.0,1.0,1.0,,0,0,1976,yes
1428,32,Yes,travel_rarely,964.0, sales ,1,2,,,1.0,H,0.0,1.0,2.0, sales executive ,2.0,single,6735.0,12147,6,,15.0,3.0,2.0,80.0,0.0,10.0,2.0,3.0,0.0,,0,0,1991,no
1429,45,No,travel_rarely,176.0,,41,3,life sciences,1744.0,4.0,M,56.0,1.0,3.0, human resources ,3.0,married,9756.0,6595,4,,21.0,4.0,3.0,,2.0,9.0,2.0,4.0,5.0,,0,3,1978,yes
1430,34,No,,181.0,,2,4,,1755.0,4.0,H,97.0,4.0,1.0, research scientist ,4.0,married,,5586,0,yes,14.0,3.0,1.0,80.0,3.0,6.0,3.0,3.0,5.0,,1,2,1989,no
1431,33,Yes,,211.0,,16,3,,1758.0,1.0,M,74.0,3.0,3.0, sales executive ,1.0,,,10092,2,yes,20.0,4.0,3.0,80.0,0.0,,2.0,2.0,0.0,,0,0,1990,yes
1432,31,Yes,travel_rarely,1079.0,,16,4,,1761.0,1.0,H,70.0,3.0,3.0, sales executive ,3.0,married,,19002,2,,13.0,3.0,1.0,,3.0,,2.0,3.0,1.0,,0,0,1992,yes
1433,29,No,travel_rarely,590.0,,4,3,technical degree,,4.0,M,91.0,2.0,1.0, research scientist ,1.0,divorced,,10007,1,,13.0,3.0,3.0,,1.0,,2.0,3.0,1.0,,0,0,1994,yes
1434,30,No,,305.0,,16,3,,1763.0,3.0,H,58.0,4.0,2.0, healthcare representative ,3.0,married,5294.0,9128,3,no,16.0,3.0,3.0,,1.0,10.0,3.0,3.0,7.0,,1,7,1993,no
1435,38,No,travel_rarely,833.0,,18,3,medical,1766.0,2.0,H,60.0,1.0,2.0, healthcare representative ,4.0,married,,24539,3,,16.0,3.0,3.0,,1.0,,2.0,3.0,1.0,,1,0,1985,yes
1436,43,Yes,,807.0,,17,3,technical degree,,3.0,H,38.0,2.0,1.0, research scientist ,3.0,,2437.0,15587,9,yes,16.0,3.0,4.0,,1.0,6.0,4.0,3.0,1.0,,0,0,1980,no
1437,55,No,travel_rarely,478.0,,44,3,,,3.0,H,60.0,2.0,5.0, research director ,1.0,married,,19805,8,no,12.0,3.0,2.0,,3.0,34.0,2.0,3.0,1.0,,0,0,1968,no
1438,21,Yes,,337.0,,7,1,marketing,,2.0,H,31.0,3.0,1.0, sales representative ,2.0,single,,4567,1,,13.0,3.0,2.0,,0.0,,3.0,3.0,1.0,,1,0,2002,yes
1439,22,Yes,travel_rarely,1294.0,,45,1,medical,1783.0,3.0,M,79.0,3.0,1.0, laboratory technician ,1.0,,,15999,1,yes,17.0,3.0,3.0,,0.0,1.0,6.0,3.0,1.0,,0,0,2001,yes
1440,37,No,travel_rarely,1239.0,,8,2,other,,3.0,H,89.0,3.0,2.0, human resources ,2.0,divorced,4071.0,12832,2,no,13.0,3.0,3.0,,0.0,19.0,4.0,2.0,10.0,,4,7,1986,yes
1441,42,No,travel_rarely,1128.0,,13,3,,,2.0,H,95.0,4.0,2.0, healthcare representative ,1.0,married,,5696,5,no,18.0,,3.0,,2.0,10.0,2.0,2.0,0.0,,0,0,1981,no
1442,18,No,,1431.0,,14,3,,1839.0,2.0,M,33.0,3.0,1.0, research scientist ,3.0,single,,8018,1,,16.0,3.0,3.0,80.0,0.0,0.0,4.0,1.0,0.0,,0,0,2005,yes
1443,31,Yes,travel_rarely,359.0,,18,5,human resources,1842.0,4.0,H,89.0,4.0,1.0, human resources ,1.0,married,2956.0,21495,0,no,17.0,3.0,3.0,,0.0,2.0,4.0,3.0,1.0,,0,0,1992,yes
1444,36,No,travel_rarely,430.0,,2,4,,1847.0,4.0,M,73.0,3.0,2.0, research scientist ,2.0,,,19573,4,yes,22.0,4.0,4.0,,1.0,,2.0,3.0,1.0,,0,0,1987,yes
1445,32,No,travel_frequently,1318.0,,10,4,marketing,1853.0,4.0,H,79.0,3.0,2.0, sales executive ,4.0,,4648.0,26075,8,,13.0,3.0,3.0,,0.0,,2.0,4.0,0.0,,0,0,1991,yes
1446,29,No,,726.0,,29,1,life sciences,,4.0,H,93.0,1.0,2.0, healthcare representative ,3.0,divorced,,21143,8,no,17.0,,4.0,,2.0,11.0,3.0,,7.0,,1,6,1994,no
1447,42,No,travel_rarely,1142.0,,8,3,,1860.0,4.0,H,0.0,3.0,1.0, laboratory technician ,3.0,,,13624,4,no,13.0,,4.0,,0.0,,3.0,3.0,0.0,,0,0,1981,yes
1448,29,No,travel_rarely,352.0,,6,1,,1865.0,4.0,H,87.0,2.0,1.0, human resources ,2.0,married,2804.0,15434,1,no,11.0,3.0,4.0,80.0,0.0,,3.0,3.0,1.0,,0,0,1994,yes
1449,29,Yes,,,,24,2,,,4.0,H,73.0,2.0,1.0, research scientist ,4.0,,2439.0,14753,1,yes,24.0,,2.0,80.0,0.0,1.0,3.0,2.0,1.0,,1,0,1994,no
1450,28,No,travel_rarely,1172.0, sales ,3,3,medical,1875.0,2.0,M,78.0,3.0,1.0, sales representative ,2.0,,2856.0,3692,1,no,19.0,3.0,4.0,,1.0,1.0,3.0,3.0,1.0,,0,0,1995,yes
1451,30,Yes,,945.0,,9,3,,1876.0,2.0,H,89.0,3.0,1.0, sales representative ,4.0,,,16019,1,,13.0,3.0,3.0,80.0,0.0,,3.0,2.0,1.0,,0,0,1993,no
1452,22,Yes,travel_rarely,391.0, research & development ,7,1,life sciences,,4.0,H,75.0,3.0,1.0, research scientist ,2.0,single,,26092,1,,23.0,4.0,1.0,80.0,0.0,1.0,2.0,3.0,1.0,,0,0,2001,yes
