,Age,Attrition,Businesstravel,Dailyrate,Distancefromhome,Education,Educationfield,Employeenumber,Environmentsatisfaction,Gender,Hourlyrate,Jobinvolvement,Joblevel,Jobrole,Jobsatisfaction,Maritalstatus,Monthlyrate,Numcompaniesworked,Overtime,Percentsalaryhike,Performancerating,Relationshipsatisfaction,Stockoptionlevel,Trainingtimeslastyear,Worklifebalance,Yearsatcompany,Yearssincelastpromotion,Yearswithcurrmanager,Datebirth,Remotework,Employee_id
1364,28,Yes,travel_rarely,1009.0,1,3,medical,1111.0,1.0,H,45.0,2.0,1.0, laboratory technician ,2.0,divorced,7160,1,no,15.0,3.0,1.0,2.0,2.0,3.0,1.0,0,0,1995,no,1111
1365,50,Yes,travel_rarely,804.0,1,4,unknown,1113.0,4.0,H,81.0,3.0,2.0, sales executive ,3.0,single,17251,3,yes,14.0,3.0,4.0,0.0,4.0,3.0,0.0,0,0,1973,yes,1113
1366,34,No,travel_rarely,697.0,3,4,unknown,1115.0,3.0,H,40.0,2.0,1.0, research scientist ,4.0,unknown,22478,3,no,17.0,3.0,4.0,3.0,2.0,3.0,0.0,0,0,1989,yes,1115
1367,38,No,travel_rarely,130.0,2,2,marketing,1125.0,4.0,H,32.0,3.0,3.0, sales executive ,2.0,single,20619,7,no,16.0,3.0,3.0,0.0,2.0,3.0,1.0,0,0,1985,yes,1125
1368,42,No,travel_rarely,188.0,29,3,unknown,,2.0,H,56.0,1.0,2.0, laboratory technician ,4.0,unknown,9558,4,no,19.0,3.0,1.0,0.0,3.0,3.0,1.0,0,0,1981,no,16730
1369,18,Yes,travel_rarely,247.0,8,1,unknown,1156.0,3.0,H,80.0,3.0,1.0, laboratory technician ,3.0,single,13556,1,no,12.0,3.0,4.0,0.0,0.0,3.0,0.0,0,0,2005,yes,1156
1370,41,No,travel_rarely,167.0,12,4,unknown,1158.0,2.0,H,46.0,3.0,1.0, laboratory technician ,4.0,unknown,9051,3,yes,11.0,3.0,1.0,1.0,4.0,3.0,1.0,0,0,1982,no,1158
1371,35,No,travel_rarely,982.0,1,4,medical,1172.0,4.0,H,58.0,2.0,1.0, laboratory technician ,3.0,unknown,16340,6,no,12.0,3.0,2.0,1.0,2.0,3.0,8.0,1,7,1988,yes,1172
1372,32,No,travel_rarely,862.0,2,1,unknown,1190.0,3.0,M,76.0,3.0,1.0, sales representative ,1.0,unknown,14947,1,no,12.0,3.0,3.0,3.0,3.0,3.0,1.0,0,0,1991,yes,1190
1373,22,Yes,travel_rarely,1256.0,3,4,life sciences,,3.0,H,48.0,2.0,1.0, research scientist ,4.0,married,4223,0,yes,11.0,3.0,2.0,1.0,5.0,3.0,0.0,0,0,2001,yes,3547
1374,44,No,non-travel,111.0,26,3,unknown,1206.0,2.0,H,74.0,1.0,1.0, research scientist ,3.0,single,4279,2,no,13.0,3.0,4.0,0.0,3.0,3.0,0.0,0,0,1979,yes,1206
1375,41,Yes,non-travel,906.0,5,2,life sciences,1210.0,1.0,H,95.0,2.0,1.0, research scientist ,1.0,unknown,20293,6,no,17.0,3.0,1.0,1.0,2.0,1.0,1.0,0,0,1982,yes,1210
1376,40,No,travel_frequently,1184.0,2,4,unknown,,2.0,H,62.0,3.0,2.0, sales executive ,2.0,unknown,25440,5,no,12.0,3.0,4.0,3.0,2.0,3.0,0.0,0,0,1983,no,7873
1377,24,Yes,travel_rarely,984.0,17,2,life sciences,,4.0,M,97.0,3.0,1.0, laboratory technician ,2.0,unknown,3372,1,no,13.0,3.0,1.0,1.0,3.0,1.0,1.0,0,0,1999,yes,12967
1378,42,No,travel_frequently,458.0,26,5,medical,1242.0,1.0,M,60.0,3.0,3.0, research director ,1.0,married,23281,3,yes,17.0,3.0,3.0,0.0,6.0,3.0,1.0,0,0,1981,no,1242
1379,49,No,travel_rarely,1098.0,4,2,medical,1256.0,1.0,H,85.0,2.0,5.0, manager ,3.0,married,12124,2,no,13.0,3.0,3.0,1.0,2.0,4.0,1.0,0,0,1974,yes,1256
1380,48,No,travel_rarely,969.0,2,2,technical degree,1258.0,4.0,H,76.0,4.0,1.0, laboratory technician ,2.0,single,16620,5,no,11.0,3.0,3.0,0.0,4.0,2.0,1.0,0,0,1975,yes,1258
1381,29,No,travel_rarely,1329.0,7,3,unknown,1260.0,3.0,H,82.0,3.0,2.0, healthcare representative ,4.0,unknown,4204,1,no,11.0,3.0,2.0,2.0,2.0,3.0,6.0,1,0,1994,yes,1260
1382,48,No,travel_rarely,715.0,1,3,life sciences,1263.0,4.0,H,76.0,2.0,5.0, research director ,4.0,single,8733,6,no,12.0,3.0,3.0,0.0,3.0,4.0,1.0,0,0,1975,yes,1263
1383,34,No,travel_rarely,1320.0,20,3,technical degree,,3.0,M,89.0,4.0,1.0, research scientist ,3.0,unknown,21643,0,no,17.0,3.0,4.0,0.0,5.0,2.0,1.0,0,0,1989,yes,13891
1384,19,No,travel_rarely,265.0,25,3,life sciences,1269.0,2.0,M,57.0,4.0,1.0, research scientist ,4.0,single,21221,1,no,12.0,3.0,4.0,0.0,2.0,3.0,1.0,0,1,2004,yes,1269
1385,23,No,travel_rarely,373.0,1,2,unknown,1270.0,4.0,H,47.0,3.0,1.0, research scientist ,3.0,unknown,16901,1,no,22.0,4.0,4.0,1.0,2.0,3.0,1.0,0,1,2000,no,1270
1386,25,Yes,travel_frequently,599.0,32,1,unknown,1273.0,3.0,H,73.0,1.0,1.0, sales representative ,4.0,single,8040,1,yes,14.0,3.0,4.0,0.0,4.0,3.0,1.0,1,0,1998,yes,1273
1387,42,No,travel_rarely,603.0,34,4,medical,,2.0,M,78.0,4.0,2.0, research scientist ,2.0,married,5628,6,yes,16.0,3.0,4.0,0.0,2.0,3.0,1.0,0,0,1981,no,10357
1388,51,No,travel_frequently,968.0,6,2,medical,,2.0,M,40.0,2.0,1.0, laboratory technician ,3.0,single,4257,0,no,14.0,3.0,2.0,0.0,6.0,2.0,7.0,7,7,1972,no,6935
1389,45,No,travel_frequently,364.0,25,3,medical,1306.0,2.0,M,0.0,3.0,5.0, manager ,2.0,unknown,13035,3,no,22.0,4.0,3.0,0.0,4.0,3.0,0.0,0,0,1978,no,1306
1390,27,No,travel_rarely,1291.0,11,3,medical,1364.0,3.0,M,98.0,4.0,1.0, sales representative ,4.0,married,6527,8,no,14.0,3.0,2.0,1.0,4.0,3.0,1.0,0,0,1996,yes,1364
1391,18,No,non-travel,1124.0,1,3,unknown,1368.0,4.0,M,97.0,3.0,1.0, laboratory technician ,4.0,single,19305,1,no,15.0,3.0,3.0,0.0,5.0,4.0,0.0,0,0,2005,no,1368
1392,31,Yes,travel_frequently,703.0,2,3,unknown,1379.0,3.0,M,90.0,2.0,1.0, sales representative ,4.0,single,11882,7,no,14.0,3.0,3.0,0.0,3.0,4.0,1.0,0,0,1992,yes,1379
1393,31,Yes,travel_frequently,804.0,1,4,life sciences,1427.0,2.0,M,50.0,1.0,1.0, sales representative ,3.0,single,16154,1,no,12.0,3.0,2.0,0.0,3.0,3.0,1.0,0,0,1992,no,1427
1394,31,Yes,travel_rarely,202.0,8,3,life sciences,1433.0,1.0,M,34.0,2.0,1.0, research scientist ,2.0,unknown,22262,1,no,12.0,3.0,3.0,0.0,3.0,4.0,1.0,0,0,1992,no,1433
1395,27,No,travel_rarely,1377.0,11,1,life sciences,1434.0,2.0,H,91.0,3.0,1.0, laboratory technician ,1.0,married,7679,0,no,14.0,3.0,2.0,0.0,3.0,4.0,5.0,1,4,1996,no,1434
1396,39,Yes,travel_rarely,592.0,2,3,unknown,1458.0,1.0,M,54.0,2.0,1.0, laboratory technician ,1.0,single,17181,2,yes,23.0,4.0,2.0,0.0,2.0,4.0,1.0,0,0,1984,yes,1458
1397,44,No,travel_frequently,383.0,1,5,marketing,1481.0,1.0,M,79.0,3.0,2.0, sales executive ,3.0,married,9282,7,no,12.0,3.0,3.0,1.0,4.0,2.0,1.0,0,0,1979,no,1481
1398,30,No,travel_rarely,990.0,25,3,unknown,1482.0,2.0,H,0.0,3.0,1.0, research scientist ,3.0,unknown,7152,1,no,13.0,3.0,2.0,2.0,2.0,2.0,1.0,0,0,1993,no,1482
1399,35,No,travel_rarely,660.0,26,1,life sciences,,4.0,H,76.0,3.0,1.0, sales representative ,3.0,unknown,16192,1,no,13.0,3.0,1.0,1.0,3.0,3.0,1.0,0,0,1988,yes,6505
1400,24,Yes,travel_frequently,381.0,9,3,unknown,1494.0,2.0,H,89.0,3.0,1.0, laboratory technician ,1.0,unknown,16998,2,no,11.0,3.0,3.0,0.0,2.0,2.0,0.0,0,0,1999,no,1494
1401,24,No,travel_rarely,830.0,13,2,unknown,,4.0,M,78.0,3.0,1.0, sales representative ,2.0,married,7103,1,no,13.0,3.0,3.0,1.0,2.0,3.0,1.0,0,0,1999,yes,9663
1402,28,Yes,travel_rarely,289.0,2,2,medical,1504.0,3.0,H,0.0,2.0,1.0, laboratory technician ,1.0,single,5355,7,no,11.0,3.0,3.0,0.0,2.0,2.0,0.0,0,0,1995,yes,1504
1403,28,No,travel_rarely,1423.0,1,3,life sciences,,1.0,H,72.0,2.0,1.0, research scientist ,3.0,unknown,12530,1,no,14.0,3.0,4.0,1.0,2.0,1.0,1.0,0,0,1995,no,2521
1404,33,No,travel_rarely,516.0,8,5,unknown,1515.0,4.0,H,69.0,3.0,2.0, healthcare representative ,3.0,unknown,22049,2,no,17.0,3.0,1.0,0.0,6.0,3.0,0.0,0,0,1990,yes,1515
1405,39,No,travel_rarely,1089.0,6,3,unknown,1525.0,2.0,M,32.0,3.0,3.0, manufacturing director ,2.0,single,9150,4,no,18.0,3.0,4.0,0.0,3.0,3.0,2.0,2,2,1984,no,1525
1406,42,No,travel_rarely,1210.0,2,3,medical,1542.0,3.0,H,68.0,2.0,1.0, laboratory technician ,2.0,married,24052,4,no,14.0,3.0,2.0,1.0,3.0,3.0,1.0,0,0,1981,yes,1542
1407,29,No,travel_rarely,598.0,9,3,unknown,1558.0,3.0,H,91.0,4.0,1.0, research scientist ,3.0,married,22376,6,no,18.0,3.0,1.0,2.0,2.0,2.0,1.0,0,0,1994,no,1558
1408,35,No,travel_rarely,992.0,1,3,unknown,1564.0,4.0,H,68.0,2.0,1.0, laboratory technician ,1.0,unknown,21731,1,no,19.0,3.0,2.0,0.0,3.0,3.0,3.0,1,2,1988,no,1564
1409,35,Yes,travel_rarely,104.0,14,3,unknown,,1.0,M,69.0,3.0,1.0, laboratory technician ,1.0,unknown,26619,1,no,12.0,3.0,4.0,1.0,2.0,3.0,1.0,0,0,1988,yes,3059
1410,34,No,travel_rarely,479.0,13,4,medical,1577.0,1.0,H,35.0,3.0,1.0, research scientist ,4.0,single,22061,1,no,13.0,3.0,3.0,0.0,4.0,3.0,1.0,0,0,1989,no,1577
1411,26,No,travel_rarely,474.0,3,3,unknown,1581.0,1.0,M,89.0,3.0,1.0, research scientist ,4.0,unknown,11133,1,no,21.0,4.0,1.0,0.0,5.0,3.0,1.0,0,0,1997,yes,1581
1412,36,No,travel_rarely,884.0,1,4,life sciences,,2.0,M,73.0,3.0,2.0, sales executive ,3.0,single,21447,6,no,13.0,3.0,1.0,0.0,5.0,3.0,1.0,0,0,1987,yes,3138
1413,50,No,travel_rarely,264.0,24,3,marketing,1591.0,2.0,H,59.0,3.0,5.0, manager ,3.0,married,19519,4,yes,16.0,3.0,3.0,1.0,2.0,3.0,1.0,0,0,1973,no,1591
1414,42,No,travel_rarely,1059.0,9,2,unknown,,4.0,H,93.0,2.0,5.0, manager ,4.0,unknown,26362,8,no,22.0,4.0,4.0,0.0,2.0,3.0,1.0,0,1,1981,no,11690
1415,35,No,travel_rarely,1349.0,7,2,life sciences,1601.0,3.0,H,63.0,2.0,1.0, laboratory technician ,4.0,unknown,7713,1,no,18.0,3.0,4.0,1.0,5.0,2.0,1.0,0,1,1988,no,1601
1416,46,No,travel_rarely,563.0,1,4,life sciences,1602.0,4.0,H,56.0,4.0,4.0, manager ,1.0,unknown,3156,1,no,15.0,3.0,2.0,0.0,5.0,1.0,26.0,0,12,1977,no,1602
1417,18,Yes,travel_frequently,544.0,3,2,medical,1624.0,2.0,M,70.0,3.0,1.0, sales representative ,4.0,single,18420,1,yes,12.0,3.0,3.0,0.0,2.0,4.0,0.0,0,0,2005,yes,1624
1418,29,No,travel_rarely,991.0,5,3,unknown,1669.0,1.0,H,43.0,2.0,2.0, sales executive ,2.0,divorced,3356,1,yes,13.0,3.0,2.0,1.0,3.0,2.0,10.0,0,9,1994,yes,1669
1419,31,No,travel_rarely,1112.0,5,4,life sciences,1673.0,1.0,M,67.0,3.0,2.0, sales executive ,4.0,unknown,22589,1,no,11.0,3.0,1.0,2.0,2.0,3.0,10.0,0,2,1992,yes,1673
1420,41,No,travel_rarely,1206.0,23,2,unknown,1678.0,4.0,H,80.0,3.0,3.0, sales executive ,3.0,single,11591,3,no,16.0,3.0,4.0,0.0,2.0,3.0,2.0,0,2,1982,yes,1678
1421,38,No,travel_rarely,1495.0,4,2,unknown,,4.0,M,87.0,3.0,1.0, laboratory technician ,3.0,unknown,26176,7,no,19.0,3.0,4.0,1.0,5.0,3.0,0.0,0,0,1985,yes,4710
1422,32,Yes,travel_rarely,1259.0,2,4,life sciences,,4.0,H,95.0,3.0,1.0, laboratory technician ,2.0,single,24852,1,no,12.0,3.0,1.0,0.0,2.0,3.0,1.0,0,0,1991,yes,16935
1423,60,No,travel_rarely,804.0,1,4,unknown,1697.0,3.0,H,92.0,1.0,3.0, healthcare representative ,4.0,divorced,20467,3,no,20.0,4.0,3.0,1.0,2.0,4.0,1.0,0,0,1963,no,1697
1424,24,Yes,travel_rarely,240.0,22,1,unknown,1714.0,4.0,H,58.0,1.0,1.0, human resources ,3.0,married,11585,1,no,11.0,3.0,3.0,1.0,2.0,3.0,1.0,0,0,1999,yes,1714
1425,40,No,travel_rarely,369.0,8,2,life sciences,1724.0,2.0,M,92.0,3.0,2.0, manufacturing director ,1.0,unknown,5041,2,yes,16.0,3.0,2.0,1.0,3.0,3.0,1.0,0,0,1983,yes,1724
1426,30,No,travel_rarely,793.0,21,1,unknown,,2.0,H,33.0,3.0,1.0, research scientist ,4.0,married,3811,1,no,12.0,3.0,2.0,1.0,2.0,2.0,10.0,0,8,1993,yes,16942
1427,47,No,non-travel,543.0,2,4,marketing,1731.0,3.0,H,87.0,3.0,2.0, sales executive ,2.0,unknown,3536,7,no,11.0,3.0,4.0,1.0,3.0,1.0,1.0,0,0,1976,yes,1731
1428,32,Yes,travel_rarely,964.0,1,2,unknown,,1.0,H,0.0,1.0,2.0, sales executive ,2.0,single,12147,6,no,15.0,3.0,2.0,0.0,2.0,3.0,0.0,0,0,1991,no,15114
1429,45,No,travel_rarely,176.0,41,3,life sciences,1744.0,4.0,M,56.0,1.0,3.0, human resources ,3.0,married,6595,4,no,21.0,4.0,3.0,2.0,2.0,4.0,5.0,0,3,1978,yes,1744
1430,34,No,travel_rarely,181.0,2,4,unknown,1755.0,4.0,H,97.0,4.0,1.0, research scientist ,4.0,married,5586,0,yes,14.0,3.0,1.0,3.0,3.0,3.0,5.0,1,2,1989,no,1755
1431,33,Yes,travel_rarely,211.0,16,3,unknown,1758.0,1.0,M,74.0,3.0,3.0, sales executive ,1.0,unknown,10092,2,yes,20.0,4.0,3.0,0.0,2.0,2.0,0.0,0,0,1990,yes,1758
1432,31,Yes,travel_rarely,1079.0,16,4,unknown,1761.0,1.0,H,70.0,3.0,3.0, sales executive ,3.0,married,19002,2,no,13.0,3.0,1.0,3.0,2.0,3.0,1.0,0,0,1992,yes,1761
1433,29,No,travel_rarely,590.0,4,3,technical degree,,4.0,M,91.0,2.0,1.0, research scientist ,1.0,divorced,10007,1,no,13.0,3.0,3.0,1.0,2.0,3.0,1.0,0,0,1994,yes,13030
1434,30,No,travel_rarely,305.0,16,3,unknown,1763.0,3.0,H,58.0,4.0,2.0, healthcare representative ,3.0,married,9128,3,no,16.0,3.0,3.0,1.0,3.0,3.0,7.0,1,7,1993,no,1763
1435,38,No,travel_rarely,833.0,18,3,medical,1766.0,2.0,H,60.0,1.0,2.0, healthcare representative ,4.0,married,24539,3,no,16.0,3.0,3.0,1.0,2.0,3.0,1.0,1,0,1985,yes,1766
1436,43,Yes,travel_rarely,807.0,17,3,technical degree,,3.0,H,38.0,2.0,1.0, research scientist ,3.0,unknown,15587,9,yes,16.0,3.0,4.0,1.0,4.0,3.0,1.0,0,0,1980,no,18354
1437,55,No,travel_rarely,478.0,44,3,unknown,,3.0,H,60.0,2.0,5.0, research director ,1.0,married,19805,8,no,12.0,3.0,2.0,3.0,2.0,3.0,1.0,0,0,1968,no,6483
1438,21,Yes,travel_rarely,337.0,7,1,marketing,,2.0,H,31.0,3.0,1.0, sales representative ,2.0,single,4567,1,no,13.0,3.0,2.0,0.0,3.0,3.0,1.0,1,0,2002,yes,15149
1439,22,Yes,travel_rarely,1294.0,45,1,medical,1783.0,3.0,M,79.0,3.0,1.0, laboratory technician ,1.0,unknown,15999,1,yes,17.0,3.0,3.0,0.0,6.0,3.0,1.0,0,0,2001,yes,1783
1440,37,No,travel_rarely,1239.0,8,2,other,,3.0,H,89.0,3.0,2.0, human resources ,2.0,divorced,12832,2,no,13.0,3.0,3.0,0.0,4.0,2.0,10.0,4,7,1986,yes,3988
1441,42,No,travel_rarely,1128.0,13,3,unknown,,2.0,H,95.0,4.0,2.0, healthcare representative ,1.0,married,5696,5,no,18.0,3.0,3.0,2.0,2.0,2.0,0.0,0,0,1981,no,15396
1442,18,No,travel_rarely,1431.0,14,3,unknown,1839.0,2.0,M,33.0,3.0,1.0, research scientist ,3.0,single,8018,1,no,16.0,3.0,3.0,0.0,4.0,1.0,0.0,0,0,2005,yes,1839
1443,31,Yes,travel_rarely,359.0,18,5,human resources,1842.0,4.0,H,89.0,4.0,1.0, human resources ,1.0,married,21495,0,no,17.0,3.0,3.0,0.0,4.0,3.0,1.0,0,0,1992,yes,1842
1444,36,No,travel_rarely,430.0,2,4,unknown,1847.0,4.0,M,73.0,3.0,2.0, research scientist ,2.0,unknown,19573,4,yes,22.0,4.0,4.0,1.0,2.0,3.0,1.0,0,0,1987,yes,1847
1445,32,No,travel_frequently,1318.0,10,4,marketing,1853.0,4.0,H,79.0,3.0,2.0, sales executive ,4.0,unknown,26075,8,no,13.0,3.0,3.0,0.0,2.0,4.0,0.0,0,0,1991,yes,1853
1446,29,No,travel_rarely,726.0,29,1,life sciences,,4.0,H,93.0,1.0,2.0, healthcare representative ,3.0,divorced,21143,8,no,17.0,3.0,4.0,2.0,3.0,3.0,7.0,1,6,1994,no,7953
1447,42,No,travel_rarely,1142.0,8,3,unknown,1860.0,4.0,H,0.0,3.0,1.0, laboratory technician ,3.0,unknown,13624,4,no,13.0,3.0,4.0,0.0,3.0,3.0,0.0,0,0,1981,yes,1860
1448,29,No,travel_rarely,352.0,6,1,unknown,1865.0,4.0,H,87.0,2.0,1.0, human resources ,2.0,married,15434,1,no,11.0,3.0,4.0,0.0,3.0,3.0,1.0,0,0,1994,yes,1865
1449,29,Yes,travel_rarely,804.0,24,2,unknown,,4.0,H,73.0,2.0,1.0, research scientist ,4.0,unknown,14753,1,yes,24.0,3.0,2.0,0.0,3.0,2.0,1.0,1,0,1994,no,3648
1450,28,No,travel_rarely,1172.0,3,3,medical,1875.0,2.0,M,78.0,3.0,1.0, sales representative ,2.0,unknown,3692,1,no,19.0,3.0,4.0,1.0,3.0,3.0,1.0,0,0,1995,yes,1875
1451,30,Yes,travel_rarely,945.0,9,3,unknown,1876.0,2.0,H,89.0,3.0,1.0, sales representative ,4.0,unknown,16019,1,no,13.0,3.0,3.0,0.0,3.0,2.0,1.0,0,0,1993,no,1876
1452,22,Yes,travel_rarely,391.0,7,1,life sciences,,4.0,H,75.0,3.0,1.0, research scientist ,2.0,single,26092,1,no,23.0,4.0,1.0,0.0,2.0,3.0,1.0,0,0,2001,yes,7918
1453,26,No,travel_rarely,482.0,1,2,life sciences,1893.0,2.0,M,90.0,2.0,1.0, research scientist ,3.0,unknown,14908,1,yes,13.0,3.0,3.0,1.0,3.0,2.0,1.0,1,0,1997,no,1893
1454,44,No,travel_rarely,170.0,1,4,unknown,1903.0,2.0,H,78.0,4.0,2.0, healthcare representative ,1.0,unknown,9364,2,no,15.0,3.0,4.0,1.0,5.0,3.0,2.0,2,2,1979,yes,1903
1455,29,Yes,travel_frequently,746.0,24,3,technical degree,1928.0,3.0,H,45.0,4.0,1.0, sales representative ,1.0,single,10642,1,no,17.0,3.0,4.0,0.0,3.0,3.0,1.0,0,0,1994,yes,1928
1456,28,Yes,travel_rarely,1475.0,13,2,marketing,1933.0,4.0,M,84.0,3.0,2.0, sales executive ,3.0,unknown,23352,3,yes,11.0,3.0,4.0,0.0,0.0,3.0,2.0,2,2,1995,yes,1933
1457,56,No,travel_rarely,1443.0,11,5,unknown,1935.0,4.0,M,89.0,2.0,2.0, sales executive ,1.0,married,20328,4,no,16.0,3.0,3.0,1.0,3.0,3.0,0.0,0,0,1967,yes,1935
1458,39,No,travel_rarely,867.0,9,2,unknown,1936.0,1.0,H,87.0,3.0,2.0, manufacturing director ,1.0,married,12315,1,no,25.0,4.0,4.0,1.0,3.0,3.0,10.0,7,9,1984,yes,1936
1459,58,No,travel_rarely,605.0,21,3,unknown,1938.0,4.0,M,72.0,3.0,4.0, manager ,4.0,unknown,11761,4,yes,13.0,3.0,3.0,1.0,2.0,2.0,1.0,0,0,1965,yes,1938
1460,42,No,travel_rarely,419.0,12,4,marketing,1943.0,2.0,H,77.0,3.0,2.0, sales executive ,4.0,divorced,2900,3,no,12.0,3.0,3.0,2.0,4.0,3.0,0.0,0,0,1981,no,1943
1461,27,Yes,travel_rarely,1337.0,22,3,unknown,1944.0,1.0,M,58.0,2.0,1.0, human resources ,2.0,married,19555,1,no,12.0,3.0,1.0,0.0,2.0,3.0,1.0,0,0,1996,no,1944
1462,38,No,travel_rarely,1404.0,1,3,unknown,1961.0,1.0,H,59.0,2.0,1.0, sales representative ,1.0,single,11473,4,no,14.0,3.0,1.0,0.0,3.0,2.0,1.0,0,0,1985,yes,1961
1463,32,No,travel_rarely,1373.0,5,4,life sciences,1966.0,4.0,H,56.0,2.0,2.0, manufacturing director ,4.0,unknown,10138,8,no,24.0,4.0,2.0,0.0,1.0,3.0,1.0,0,0,1991,yes,1966
1464,31,No,travel_rarely,1276.0,2,1,medical,1974.0,4.0,M,59.0,1.0,1.0, laboratory technician ,4.0,unknown,17536,1,no,11.0,3.0,3.0,3.0,4.0,3.0,1.0,0,0,1992,yes,1974
1465,25,No,travel_rarely,309.0,2,3,unknown,,3.0,M,82.0,3.0,1.0, human resources ,2.0,unknown,19655,4,no,14.0,3.0,3.0,0.0,3.0,3.0,2.0,1,2,1998,no,19496
1466,40,No,travel_rarely,543.0,44,4,unknown,2012.0,1.0,H,83.0,3.0,1.0, laboratory technician ,4.0,married,4060,8,no,19.0,3.0,3.0,2.0,3.0,2.0,1.0,0,0,1983,yes,2012
1467,39,No,non-travel,105.0,9,3,unknown,,4.0,H,87.0,3.0,5.0, manager ,4.0,unknown,15302,2,no,13.0,3.0,3.0,0.0,3.0,2.0,6.0,1,3,1984,no,11906
1468,23,Yes,travel_rarely,638.0,9,3,unknown,2023.0,4.0,H,33.0,3.0,1.0, sales representative ,1.0,married,26956,1,no,19.0,3.0,1.0,1.0,3.0,3.0,1.0,1,0,2000,no,2023
1469,35,No,travel_rarely,1146.0,26,4,life sciences,2040.0,3.0,M,31.0,3.0,3.0, human resources ,4.0,single,16642,1,yes,16.0,3.0,3.0,0.0,2.0,3.0,9.0,1,7,1988,no,2040
1470,34,No,travel_rarely,1440.0,7,2,technical degree,1541.0,2.0,H,55.0,3.0,1.0, sales representative ,3.0,unknown,4944,0,yes,25.0,4.0,2.0,1.0,4.0,3.0,11.0,5,7,1989,yes,1541
1471,28,No,non-travel,1103.0,16,3,medical,1947.0,3.0,H,49.0,3.0,1.0, research scientist ,3.0,single,2122,1,no,14.0,3.0,3.0,0.0,3.0,2.0,5.0,1,4,1995,no,1947
1472,41,No,travel_rarely,334.0,2,4,unknown,,4.0,H,88.0,3.0,4.0, manager ,2.0,unknown,15896,1,no,19.0,3.0,2.0,0.0,2.0,3.0,22.0,0,4,1982,yes,17149
1473,39,No,travel_rarely,1132.0,1,3,unknown,,3.0,H,48.0,4.0,3.0, healthcare representative ,4.0,unknown,10942,0,no,17.0,3.0,1.0,3.0,5.0,2.0,18.0,3,7,1984,yes,16522
1474,43,No,travel_rarely,982.0,12,3,unknown,,1.0,H,0.0,2.0,4.0, research director ,2.0,unknown,4345,1,no,11.0,3.0,3.0,1.0,3.0,3.0,25.0,3,9,1980,yes,17256
1475,31,No,travel_rarely,480.0,7,2,unknown,524.0,2.0,M,31.0,3.0,2.0, manufacturing director ,1.0,married,4156,1,no,12.0,3.0,2.0,1.0,5.0,1.0,13.0,3,12,1992,yes,524
1476,50,No,travel_rarely,1099.0,29,4,life sciences,569.0,2.0,H,88.0,2.0,4.0, manager ,3.0,married,9314,0,no,15.0,3.0,2.0,1.0,2.0,3.0,27.0,15,7,1973,yes,569
1477,33,No,non-travel,1038.0,8,1,life sciences,1044.0,2.0,M,88.0,2.0,1.0, sales representative ,4.0,unknown,21437,0,no,19.0,3.0,4.0,0.0,2.0,2.0,2.0,2,2,1990,no,1044
1478,38,No,travel_frequently,1186.0,3,4,unknown,1069.0,4.0,H,40.0,3.0,5.0, research director ,4.0,unknown,2997,3,no,16.0,3.0,3.0,1.0,3.0,3.0,5.0,2,2,1985,no,1069
1479,46,No,travel_rarely,430.0,1,4,medical,1131.0,4.0,M,70.0,2.0,1.0, research scientist ,2.0,unknown,21445,9,no,17.0,3.0,4.0,2.0,0.0,3.0,2.0,2,2,1977,yes,1131
1480,21,No,travel_rarely,984.0,25,1,unknown,1135.0,3.0,H,67.0,4.0,1.0, sales representative ,4.0,single,25326,1,yes,11.0,3.0,3.0,0.0,6.0,4.0,2.0,2,2,2002,yes,1135
1481,31,No,travel_frequently,793.0,20,3,unknown,1157.0,1.0,M,77.0,3.0,2.0, sales executive ,1.0,married,21981,0,no,12.0,3.0,1.0,1.0,4.0,3.0,2.0,2,2,1992,no,1157
1482,35,No,travel_rarely,1182.0,11,2,marketing,1160.0,3.0,H,72.0,3.0,1.0, laboratory technician ,3.0,divorced,18500,1,no,11.0,3.0,3.0,1.0,3.0,3.0,5.0,0,2,1988,yes,1160
1483,34,No,travel_rarely,1003.0,2,2,unknown,1161.0,3.0,M,52.0,2.0,2.0, healthcare representative ,4.0,single,15834,2,no,11.0,3.0,3.0,1.0,3.0,3.0,5.0,0,2,1989,yes,1161
1484,33,Yes,travel_rarely,603.0,9,4,unknown,1162.0,4.0,H,55.0,2.0,1.0, research scientist ,3.0,single,18385,0,no,17.0,3.0,1.0,0.0,3.0,3.0,5.0,0,3,1990,yes,1162
1485,31,Yes,travel_rarely,874.0,15,3,medical,1185.0,4.0,H,47.0,2.0,1.0, laboratory technician ,4.0,unknown,6233,1,no,12.0,3.0,3.0,1.0,5.0,2.0,2.0,2,2,1992,no,1185
1486,37,No,travel_rarely,367.0,25,2,unknown,,4.0,M,92.0,3.0,5.0, manager ,1.0,unknown,17171,7,no,13.0,3.0,3.0,2.0,2.0,3.0,6.0,1,3,1986,no,11295
1487,27,No,travel_rarely,199.0,6,3,unknown,1195.0,1.0,M,83.0,3.0,1.0, research scientist ,3.0,married,7950,1,no,13.0,3.0,3.0,1.0,0.0,3.0,4.0,2,2,1996,no,1195
1488,35,No,travel_frequently,804.0,4,4,other,1778.0,2.0,H,97.0,3.0,1.0, human resources ,4.0,married,26537,1,no,13.0,3.0,2.0,1.0,2.0,4.0,2.0,2,2,1988,yes,1778
